X3,<__Null#9223372036854801435>,<__Null#9223372036854801436>,<__Null#9223372036854801437>
X3,<__Null#9223372036854817883>,<__Null#9223372036854817884>,<__Null#9223372036854817885>
X2,X3,<__Null#9223372036854831024>,<__Null#9223372036854831018>
X2,<__Null#9223372036854818423>,X9,<__Null#9223372036854818419>
X1,X2,<__Null#9223372036854831099>,<__Null#9223372036854831096>
X0,X1,X5,<__Null#9223372036854789085>
<__Null#9223372036854785041>,X2,<__Null#9223372036854785048>,<__Null#9223372036854785045>
<__Null#9223372036854789607>,<__Null#9223372036854789603>,<__Null#9223372036854789602>,<__Null#9223372036854789608>
<__Null#9223372036854790836>,<__Null#9223372036854790833>,X9,X10
<__Null#9223372036854831239>,<__Null#9223372036854831245>,X11,<__Null#9223372036854831244>
<__Null#9223372036854831320>,<__Null#9223372036854831315>,<__Null#9223372036854831312>,<__Null#9223372036854831314>
<__Null#9223372036854832139>,<__Null#9223372036854832143>,<__Null#9223372036854832149>,<__Null#9223372036854832140>
<__Null#9223372036854832469>,<__Null#9223372036854832475>,X11,<__Null#9223372036854832478>
<__Null#9223372036854833930>,<__Null#9223372036854833933>,X7,<__Null#9223372036854833937>
