X3,<__Null#9223372036854832038>,<__Null#9223372036854832040>,X12
X1,X2,X7,X8
X0,<__Null#9223372036854833676>,X5,<__Null#9223372036854833671>
<__Null#9223372036854781690>,<__Null#9223372036854781695>,X5,<__Null#9223372036854781694>
<__Null#9223372036854786895>,<__Null#9223372036854786901>,<__Null#9223372036854786903>,X12
<__Null#9223372036854788943>,<__Null#9223372036854788939>,<__Null#9223372036854788945>,X6
<__Null#9223372036854796186>,<__Null#9223372036854796191>,<__Null#9223372036854796190>,<__Null#9223372036854796189>
<__Null#9223372036854805648>,<__Null#9223372036854805649>,<__Null#9223372036854805650>,X8
<__Null#9223372036854813755>,<__Null#9223372036854813748>,X5,<__Null#9223372036854813753>
<__Null#9223372036854831020>,X2,<__Null#9223372036854831021>,<__Null#9223372036854831022>
<__Null#9223372036854832665>,<__Null#9223372036854832668>,<__Null#9223372036854832666>,<__Null#9223372036854832661>
<__Null#9223372036854832847>,<__Null#9223372036854832845>,X11,<__Null#9223372036854832848>
<__Null#9223372036854833532>,X2,<__Null#9223372036854833531>,<__Null#9223372036854833528>
