X3,<__Null#9223372036854776420>,<__Null#9223372036854776422>,<__Null#9223372036854776427>
X3,<__Null#9223372036854792644>,<__Null#9223372036854792638>,<__Null#9223372036854792636>
X2,<__Null#9223372036854793728>,X9,<__Null#9223372036854793727>
X1,X2,<__Null#9223372036854783601>,X8
<__Null#9223372036854776104>,X4,X11,<__Null#9223372036854776103>
<__Null#9223372036854777471>,<__Null#9223372036854777473>,<__Null#9223372036854777469>,X6
<__Null#9223372036854791635>,<__Null#9223372036854791636>,<__Null#9223372036854791634>,<__Null#9223372036854791629>
<__Null#9223372036854799239>,<__Null#9223372036854799242>,<__Null#9223372036854799243>,X6
<__Null#9223372036854808343>,<__Null#9223372036854808341>,<__Null#9223372036854808347>,X10
<__Null#9223372036854830994>,<__Null#9223372036854830995>,<__Null#9223372036854830991>,<__Null#9223372036854830996>
<__Null#9223372036854833207>,<__Null#9223372036854833209>,<__Null#9223372036854833204>,<__Null#9223372036854833206>
<__Null#9223372036854834091>,X4,<__Null#9223372036854834092>,<__Null#9223372036854834086>
