X3,<__Null#9223372036854805696>,<__Null#9223372036854805697>,X12
X2,X3,<__Null#9223372036854833938>,<__Null#9223372036854833943>
X2,<__Null#9223372036854832494>,<__Null#9223372036854832499>,<__Null#9223372036854832496>
X1,<__Null#9223372036854825403>,<__Null#9223372036854825402>,<__Null#9223372036854825401>
<__Null#9223372036854778187>,<__Null#9223372036854778182>,<__Null#9223372036854778188>,<__Null#9223372036854778184>
<__Null#9223372036854790211>,X2,<__Null#9223372036854790208>,<__Null#9223372036854790214>
<__Null#9223372036854797354>,X1,X5,<__Null#9223372036854797353>
<__Null#9223372036854801464>,<__Null#9223372036854801468>,X9,<__Null#9223372036854801469>
<__Null#9223372036854818423>,<__Null#9223372036854818420>,<__Null#9223372036854818421>,X12
<__Null#9223372036854827354>,X2,<__Null#9223372036854827351>,<__Null#9223372036854827346>
<__Null#9223372036854831807>,<__Null#9223372036854831812>,X7,<__Null#9223372036854831816>
<__Null#9223372036854831985>,<__Null#9223372036854831978>,<__Null#9223372036854831979>,<__Null#9223372036854831982>
<__Null#9223372036854832313>,X3,X9,<__Null#9223372036854832309>
<__Null#9223372036854832684>,X1,X5,X6
<__Null#9223372036854833348>,<__Null#9223372036854833343>,X5,<__Null#9223372036854833339>
