X3,<__Null#9223372036854783391>,<__Null#9223372036854783392>,<__Null#9223372036854783395>
X3,<__Null#9223372036854831799>,X11,<__Null#9223372036854831802>
X1,<__Null#9223372036854831856>,<__Null#9223372036854831855>,<__Null#9223372036854831852>
X0,<__Null#9223372036854783607>,X5,<__Null#9223372036854783615>
X0,<__Null#9223372036854831239>,<__Null#9223372036854831232>,<__Null#9223372036854831237>
<__Null#9223372036854776458>,X3,X9,<__Null#9223372036854776461>
<__Null#9223372036854778751>,<__Null#9223372036854778748>,<__Null#9223372036854778747>,X12
<__Null#9223372036854785051>,<__Null#9223372036854785055>,<__Null#9223372036854785050>,X8
<__Null#9223372036854818461>,<__Null#9223372036854818455>,<__Null#9223372036854818464>,<__Null#9223372036854818454>
<__Null#9223372036854832131>,<__Null#9223372036854832129>,<__Null#9223372036854832135>,<__Null#9223372036854832134>
<__Null#9223372036854834175>,X3,X9,<__Null#9223372036854834173>
