X2,<__Null#9223372036854830866>,<__Null#9223372036854830864>,<__Null#9223372036854830865>
X2,<__Null#9223372036854831744>,X9,<__Null#9223372036854831740>
X2,<__Null#9223372036854832901>,<__Null#9223372036854832896>,<__Null#9223372036854832898>
X1,X2,<__Null#9223372036854818426>,<__Null#9223372036854818429>
X1,X2,<__Null#9223372036854833202>,<__Null#9223372036854833200>
X1,<__Null#9223372036854831213>,<__Null#9223372036854831214>,<__Null#9223372036854831217>
<__Null#9223372036854776389>,<__Null#9223372036854776391>,X9,<__Null#9223372036854776387>
<__Null#9223372036854781128>,<__Null#9223372036854781134>,<__Null#9223372036854781131>,<__Null#9223372036854781135>
<__Null#9223372036854796226>,X3,<__Null#9223372036854796229>,<__Null#9223372036854796230>
<__Null#9223372036854808378>,<__Null#9223372036854808375>,<__Null#9223372036854808372>,<__Null#9223372036854808374>
<__Null#9223372036854808995>,X1,<__Null#9223372036854808996>,X6
<__Null#9223372036854831068>,X4,<__Null#9223372036854831076>,<__Null#9223372036854831071>
<__Null#9223372036854831952>,<__Null#9223372036854831950>,<__Null#9223372036854831947>,<__Null#9223372036854831954>
<__Null#9223372036854832794>,<__Null#9223372036854832792>,<__Null#9223372036854832793>,<__Null#9223372036854832790>
<__Null#9223372036854833278>,<__Null#9223372036854833272>,<__Null#9223372036854833276>,<__Null#9223372036854833281>
