X2,X3,<__Null#9223372036854781162>,<__Null#9223372036854781164>
X2,<__Null#9223372036854780722>,<__Null#9223372036854780720>,<__Null#9223372036854780718>
X1,X2,X7,X8
X1,<__Null#9223372036854831276>,<__Null#9223372036854831275>,<__Null#9223372036854831268>
X0,X1,<__Null#9223372036854786621>,X6
X0,<__Null#9223372036854789095>,<__Null#9223372036854789096>,<__Null#9223372036854789098>
<__Null#9223372036854776841>,<__Null#9223372036854776847>,X9,<__Null#9223372036854776844>
<__Null#9223372036854777478>,X2,X7,<__Null#9223372036854777486>
<__Null#9223372036854787540>,<__Null#9223372036854787541>,X11,X12
<__Null#9223372036854790837>,X1,X5,<__Null#9223372036854790831>
<__Null#9223372036854825433>,<__Null#9223372036854825439>,<__Null#9223372036854825437>,<__Null#9223372036854825436>
<__Null#9223372036854831428>,<__Null#9223372036854831421>,<__Null#9223372036854831424>,<__Null#9223372036854831426>
<__Null#9223372036854832028>,<__Null#9223372036854832031>,<__Null#9223372036854832026>,X10
<__Null#9223372036854833411>,<__Null#9223372036854833405>,<__Null#9223372036854833406>,<__Null#9223372036854833407>
<__Null#9223372036854833976>,X1,<__Null#9223372036854833974>,X6
<__Null#9223372036854834141>,<__Null#9223372036854834142>,<__Null#9223372036854834143>,<__Null#9223372036854834144>
